band1,band2,sid,edf,spearman_corr,spearman_corr_p,plv,plv_p,plv_z,granger_f,granger_f_null
sigma,gamma,sub-061,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-061/eeg/sub-061_task-sleep_run-1_eeg.edf,,,,,,1.4715949368830654,1.0648582422599862
sigma,gamma,sub-062,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-062/eeg/sub-062_task-sleep_run-1_eeg.edf,,,,,,1.4028557385988674,1.0653571742560735
sigma,gamma,sub-063,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-063/eeg/sub-063_task-sleep_run-1_eeg.edf,,,,,,1.3375453512203084,1.0614010895354575
sigma,gamma,sub-064,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-064/eeg/sub-064_task-sleep_run-1_eeg.edf,,,,,,1.5666305998032657,1.0574796393464967
sigma,gamma,sub-065,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-065/eeg/sub-065_task-sleep_run-1_eeg.edf,,,,,,1.3065297568160787,1.058646347320801
sigma,gamma,sub-066,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-066/eeg/sub-066_task-sleep_run-1_eeg.edf,,,,,,1.6716119517384822,1.058643669039477
sigma,gamma,sub-067,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-067/eeg/sub-067_task-sleep_run-1_eeg.edf,,,,,,1.436125973909392,1.0471452341594436
sigma,gamma,sub-068,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-068/eeg/sub-068_task-sleep_run-1_eeg.edf,,,,,,1.951265364252189,1.0587531893794997
sigma,gamma,sub-069,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-069/eeg/sub-069_task-sleep_run-1_eeg.edf,,,,,,1.326487892797554,1.0653564994019264
sigma,gamma,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-1_eeg.edf,,,,,,1.4178940427031939,1.0707041535351447
sigma,gamma,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-2_eeg.edf,,,,,,1.6239074048827002,1.075527767269453
sigma,gamma,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-1_eeg.edf,,,,,,1.8596670036659282,1.0548189765244904
sigma,gamma,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-2_eeg.edf,,,,,,1.9830704535291406,1.0619389390154068
sigma,gamma,sub-072,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-1_eeg.edf,,,,,,2.6105085915920236,1.0552732176047506
sigma,gamma,sub-072,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-2_eeg.edf,,,,,,1.9979651484631207,1.0921906476185017
sigma,gamma,sub-073,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-1_eeg.edf,,,,,,1.6807199099937407,1.1077543396681497
sigma,gamma,sub-073,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-2_eeg.edf,,,,,,1.5103048763558407,1.0674482721826195
sigma,gamma,sub-074,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-1_eeg.edf,,,,,,2.7386451986795612,1.0644473292519554
sigma,gamma,sub-074,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-2_eeg.edf,,,,,,3.1270700757398573,1.0523337963652495
sigma,gamma,sub-075,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-1_eeg.edf,,,,,,2.374977503321994,1.062956493767105
sigma,gamma,sub-075,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-2_eeg.edf,,,,,,3.830771847802716,1.0405624459857117
sigma,gamma,sub-076,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-1_eeg.edf,,,,,,1.932741287974813,1.059178530075698
sigma,gamma,sub-076,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-2_eeg.edf,,,,,,2.0663573555534303,1.053886059141189
sigma,gamma,sub-077,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-1_eeg.edf,,,,,,1.7549735683775307,1.0552779914467199
sigma,gamma,sub-077,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-2_eeg.edf,,,,,,1.6901908861606658,1.070214904959911
sigma,gamma,sub-078,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-1_eeg.edf,,,,,,2.1674654366887482,1.07299132146493
sigma,gamma,sub-078,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-2_eeg.edf,,,,,,2.4786938930458704,1.0482213275331262
sigma,gamma,sub-079,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-079/eeg/sub-079_task-sleep_run-1_eeg.edf,,,,,,2.421454668256345,1.0776487185648185
sigma,gamma,sub-079,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-079/eeg/sub-079_task-sleep_run-2_eeg.edf,,,,,,1.9709013376128919,1.1124062359470894
sigma,gamma,sub-080,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-1_eeg.edf,,,,,,1.8906295158563136,1.0485813059609053
sigma,gamma,sub-080,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-2_eeg.edf,,,,,,2.471068411653283,1.0356860372727918
sigma,gamma,sub-081,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-1_eeg.edf,,,,,,1.7837746667206997,1.062208021416545
sigma,gamma,sub-081,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-2_eeg.edf,,,,,,2.8929771576916075,1.0464292013129954
sigma,gamma,sub-082,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-1_eeg.edf,,,,,,1.9966194444403975,1.0703560711079507
sigma,gamma,sub-082,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-2_eeg.edf,,,,,,2.7354302910086106,1.0431671193514005
sigma,gamma,sub-083,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-1_eeg.edf,,,,,,2.108731315963329,1.0669737411396059
sigma,gamma,sub-083,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-2_eeg.edf,,,,,,2.42805689493128,1.048657414823142
sigma,gamma,sub-084,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-084/eeg/sub-084_task-sleep_run-1_eeg.edf,,,,,,1.32316396806491,1.0668616557602322
sigma,gamma,sub-084,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-084/eeg/sub-084_task-sleep_run-2_eeg.edf,,,,,,2.2729447495443904,1.0500124408304337
sigma,gamma,sub-085,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-1_eeg.edf,,,,,,2.791773403879658,1.0527115948206056
sigma,gamma,sub-085,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-2_eeg.edf,,,,,,2.0599815929405927,1.0569569973155086
sigma,gamma,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-1_eeg.edf,,,,,,2.419583886046438,1.0717151647649523
sigma,gamma,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-2_eeg.edf,,,,,,17.132422245837827,1.06607778914412
sigma,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-1_eeg.edf,,,,,,2.1878254776172588,1.0651003790393618
sigma,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-2_eeg.edf,,,,,,2.093219628908152,1.0724836322844893
sigma,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-3_eeg.edf,,,,,,2.779859212860582,1.061493998126963
sigma,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-4_eeg.edf,,,,,,2.2236215551161878,1.0624878456493299
sigma,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-5_eeg.edf,,,,,,2.182161226066643,1.0624565207774472
sigma,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-6_eeg.edf,,,,,,1.847001202370944,1.0678197313853817
sigma,gamma,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-1_eeg.edf,,,,,,1.5587457928284894,1.0871726597931577
sigma,gamma,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-2_eeg.edf,,,,,,1.7681840131918822,1.0715639488987039
sigma,gamma,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-1_eeg.edf,,,,,,1.825772722793596,1.093378708245504
sigma,gamma,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-2_eeg.edf,,,,,,1.539537424717856,1.0882977904892148
sigma,gamma,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-1_eeg.edf,,,,,,1.6835603521261828,1.062590471699842
sigma,gamma,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-2_eeg.edf,,,,,,2.258114127516186,1.0695331812725144
sigma,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-1_eeg.edf,,,,,,1.7587141210032269,1.1163531581680404
sigma,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-2_eeg.edf,,,,,,1.6412097265747956,1.0904434992882452
sigma,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-3_eeg.edf,,,,,,1.4757055112409296,1.0835900813531258
sigma,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-4_eeg.edf,,,,,,1.8234771174198665,1.0930013447538331
sigma,gamma,sub-092,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-1_eeg.edf,,,,,,2.160074627356487,1.0801945714270231
sigma,gamma,sub-092,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-2_eeg.edf,,,,,,2.146335904918804,1.086058668880615
alpha,gamma,sub-001,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-001/eeg/sub-001_task-sleep_run-1_eeg.edf,,,,,,1.684095311110999,1.083677959681394
alpha,gamma,sub-002,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-002/eeg/sub-002_task-sleep_run-1_eeg.edf,,,,,,1.7754471333780801,1.0776174654310533
alpha,gamma,sub-003,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-003/eeg/sub-003_task-sleep_run-1_eeg.edf,,,,,,2.4953173618416815,1.0616090254131054
alpha,gamma,sub-004,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-004/eeg/sub-004_task-sleep_run-1_eeg.edf,,,,,,1.6910435223552442,1.0888274182229958
alpha,gamma,sub-005,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-005/eeg/sub-005_task-sleep_run-1_eeg.edf,,,,,,2.170597475467268,1.0623239208155124
alpha,gamma,sub-006,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-006/eeg/sub-006_task-sleep_run-1_eeg.edf,,,,,,1.8538817470916333,1.0806737031545433
alpha,gamma,sub-007,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-007/eeg/sub-007_task-sleep_run-1_eeg.edf,,,,,,1.6637473487013263,1.097818863284721
alpha,gamma,sub-008,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-008/eeg/sub-008_task-sleep_run-1_eeg.edf,,,,,,1.9563591593755199,1.0796973174108773
alpha,gamma,sub-009,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-009/eeg/sub-009_task-sleep_run-1_eeg.edf,,,,,,1.8664326824291784,1.067094938126643
alpha,gamma,sub-010,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-010/eeg/sub-010_task-sleep_run-1_eeg.edf,,,,,,1.5770916149346852,1.1003419698355197
alpha,gamma,sub-012,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-012/eeg/sub-012_task-sleep_run-1_eeg.edf,,,,,,2.1561620589311836,1.0808974095084634
alpha,gamma,sub-013,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-013/eeg/sub-013_task-sleep_run-1_eeg.edf,,,,,,1.9174921482015654,1.0629578072819048
alpha,gamma,sub-018,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-018/eeg/sub-018_task-sleep_run-1_eeg.edf,,,,,,1.4244141847073568,1.0473870416187883
alpha,gamma,sub-019,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-019/eeg/sub-019_task-sleep_run-1_eeg.edf,,,,,,1.6088099085828753,1.0614761544463591
alpha,gamma,sub-020,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-020/eeg/sub-020_task-sleep_run-1_eeg.edf,,,,,,1.764171556057683,1.0452808577349741
alpha,gamma,sub-028,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-028/eeg/sub-028_task-sleep_run-1_eeg.edf,,,,,,2.178995683439112,1.0370619347401666
alpha,gamma,sub-034,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-034/eeg/sub-034_task-sleep_run-1_eeg.edf,,,,,,1.461318747434218,1.056904255087914
alpha,gamma,sub-038,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-038/eeg/sub-038_task-sleep_run-1_eeg.edf,,,,,,1.7170712759564921,1.0552062079676319
alpha,gamma,sub-038,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-038/eeg/sub-038_task-sleep_run-2_eeg.edf,,,,,,1.5265506364301844,1.0604560881969431
alpha,gamma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-1_eeg.edf,,,,,,1.49292853176376,1.0651492533588698
alpha,gamma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-2_eeg.edf,,,,,,1.7228346124325165,1.0556211469065473
alpha,gamma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-3_eeg.edf,,,,,,1.2048538965704434,1.0467226794336266
alpha,gamma,sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,,,,,,1.3877740651668848,1.0535846614812
alpha,gamma,sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,,,,,,1.4655810290907163,1.079625452058482
alpha,gamma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,,,,,,1.4313576841034577,1.053646962533723
alpha,gamma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,,,,,,1.7980974576871072,1.0358227798437611
alpha,gamma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,,,,,,1.3717891559201545,1.0540129044650313
alpha,gamma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,,,,,,1.1569498082305887,1.0492363492235461
alpha,gamma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,,,,,,1.950287530595745,1.0337207785822669
alpha,gamma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,,,,,,2.5443281542107705,1.0563998070115563
alpha,gamma,sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,,,,,,1.3484920510353249,1.0486956057146017
alpha,gamma,sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,,,,,,1.3870764985755242,1.0542441126669904
alpha,gamma,sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,,,,,,1.4694069788034168,1.059052745434863
alpha,gamma,sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,,,,,,1.1150048162817379,1.0622537316132439
alpha,gamma,sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,,,,,,1.2202567002812204,1.0557582430721326
alpha,gamma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,,,,,,1.7356851851880546,1.0373824543196457
alpha,gamma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,,,,,,1.3527400591141696,1.0575572116493746
alpha,gamma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,,,,,,2.5067736389612865,1.0510724757272167
alpha,gamma,sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,,,,,,1.3548130332472874,1.0638774818413375
alpha,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,,,,,,1.3503206442673257,1.0528005176549737
alpha,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,,,,,,1.35241644468426,1.0752896497845101
alpha,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,,,,,,2.4318590036334045,1.0312936164225712
alpha,gamma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,,,,,,1.3446380616881768,1.0484092013501187
alpha,gamma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,,,,,,1.4778706515234001,1.0600084671206018
alpha,gamma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,,,,,,1.2265191002929878,1.0634962601975668
alpha,gamma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-2_eeg.edf,,,,,,1.2403225700373846,1.0536754298515363
alpha,gamma,sub-051,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-051/eeg/sub-051_task-sleep_run-1_eeg.edf,,,,,,1.7964921161799094,1.0548268226779218
alpha,gamma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-1_eeg.edf,,,,,,1.378452998899647,1.0576192209845268
alpha,gamma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-2_eeg.edf,,,,,,1.7999244796712897,1.056465823148779
alpha,gamma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-1_eeg.edf,,,,,,1.4414540037651251,1.0526331500741921
alpha,gamma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-2_eeg.edf,,,,,,1.4189856444968332,1.0637902046419652
alpha,gamma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-1_eeg.edf,,,,,,1.6140806539549217,1.0570153721129065
alpha,gamma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-2_eeg.edf,,,,,,1.5802386383822566,1.0658570656942217
alpha,gamma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-1_eeg.edf,,,,,,1.314302879425513,1.0564698416203215
alpha,gamma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-2_eeg.edf,,,,,,1.4370337568493192,1.0607096580550066
alpha,gamma,sub-056,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-056/eeg/sub-056_task-sleep_run-1_eeg.edf,,,,,,1.5485546134706683,1.074127590988887
alpha,gamma,sub-057,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-057/eeg/sub-057_task-sleep_run-1_eeg.edf,,,,,,1.6506754224081113,1.0567171601435104
alpha,gamma,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-1_eeg.edf,,,,,,1.4291450059564639,1.0617095375474317
alpha,gamma,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-2_eeg.edf,,,,,,1.3927586869024955,1.0598555899685844
alpha,gamma,sub-059,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-059/eeg/sub-059_task-sleep_run-1_eeg.edf,,,,,,1.3607236983626583,1.0570584713953526
alpha,gamma,sub-060,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-060/eeg/sub-060_task-sleep_run-1_eeg.edf,,,,,,1.2779926132638153,1.0619769111884447
alpha,gamma,sub-061,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-061/eeg/sub-061_task-sleep_run-1_eeg.edf,,,,,,1.4097332963106854,1.0648582422599862
alpha,gamma,sub-062,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-062/eeg/sub-062_task-sleep_run-1_eeg.edf,,,,,,1.4437513543402356,1.0653571742560735
alpha,gamma,sub-063,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-063/eeg/sub-063_task-sleep_run-1_eeg.edf,,,,,,1.2281455490947457,1.0614010895354575
alpha,gamma,sub-064,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-064/eeg/sub-064_task-sleep_run-1_eeg.edf,,,,,,1.4731704667381877,1.0574796393464967
alpha,gamma,sub-065,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-065/eeg/sub-065_task-sleep_run-1_eeg.edf,,,,,,1.501997306726212,1.058646347320801
alpha,gamma,sub-066,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-066/eeg/sub-066_task-sleep_run-1_eeg.edf,,,,,,1.7472777254139196,1.058643669039477
alpha,gamma,sub-067,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-067/eeg/sub-067_task-sleep_run-1_eeg.edf,,,,,,1.8772496983632325,1.0471452341594436
alpha,gamma,sub-068,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-068/eeg/sub-068_task-sleep_run-1_eeg.edf,,,,,,1.800827025453873,1.0587531893794997
alpha,gamma,sub-069,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-069/eeg/sub-069_task-sleep_run-1_eeg.edf,,,,,,1.4870397300379614,1.0653564994019264
alpha,gamma,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-1_eeg.edf,,,,,,1.4059465720753197,1.0707041535351447
alpha,gamma,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-2_eeg.edf,,,,,,1.7123897302127598,1.075527767269453
alpha,gamma,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-1_eeg.edf,,,,,,1.8656608590204498,1.0548189765244904
alpha,gamma,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-2_eeg.edf,,,,,,1.6415338949533007,1.0619389390154068
